rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
858,Jan,4,Sunday,Honda,Urban,Tuesday,Feb,2,Male,Married,62,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,858,3,400,4,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
859,Aug,4,Monday,Pontiac,Urban,Tuesday,Aug,4,Male,Single,49,Policy Holder,Utility - All Perils,Utility,more than 69000,859,8,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,no
860,Aug,1,Tuesday,Chevrolet,Urban,Tuesday,Aug,1,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,860,2,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
861,Apr,1,Wednesday,Honda,Urban,Friday,Apr,2,Male,Married,47,Policy Holder,Sedan - Liability,Sport,20000 to 29000,861,6,400,4,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1994,Liability,no
862,Aug,1,Thursday,Honda,Rural,Wednesday,Aug,2,Male,Married,40,Policy Holder,Sedan - All Perils,Sedan,less than 20000,862,9,400,3,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,none,4 to 8 years,3 to 4,1994,All Perils,no
863,Aug,1,Wednesday,Mazda,Urban,Friday,Aug,1,Male,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,863,8,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1994,Liability,no
864,Jan,1,Monday,Honda,Urban,Monday,Jan,2,Female,Married,38,Policy Holder,Sedan - Liability,Sport,20000 to 29000,864,10,400,1,more than 30,more than 30,none,5 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
865,Dec,5,Friday,Pontiac,Urban,Wednesday,Jan,1,Male,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,865,2,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
866,Sep,5,Thursday,Honda,Urban,Monday,Oct,1,Female,Married,33,Policy Holder,Sedan - All Perils,Sedan,less than 20000,866,5,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,no
867,Nov,2,Wednesday,Pontiac,Urban,Wednesday,Nov,3,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,867,13,400,3,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1994,Collision,no
868,Nov,2,Wednesday,Toyota,Rural,Tuesday,Nov,4,Male,Married,58,Third Party,Sedan - Collision,Sedan,30000 to 39000,868,2,500,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,3 to 5,2 to 3 years,1 vehicle,1994,Collision,no
869,Jul,1,Friday,Mazda,Urban,Monday,Jul,1,Male,Married,26,Third Party,Sport - Collision,Sport,more than 69000,869,3,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
870,May,1,Wednesday,Honda,Urban,Friday,May,1,Female,Single,34,Third Party,Sport - Collision,Sport,more than 69000,870,12,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
871,May,1,Wednesday,Toyota,Urban,Friday,May,2,Male,Married,44,Third Party,Sedan - All Perils,Sedan,20000 to 29000,871,16,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,no
872,May,2,Tuesday,Toyota,Urban,Wednesday,May,3,Male,Married,41,Third Party,Sedan - Liability,Sport,30000 to 39000,872,11,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
873,Dec,4,Tuesday,Mazda,Urban,Tuesday,Dec,4,Male,Married,64,Policy Holder,Sedan - Liability,Sport,30000 to 39000,873,13,400,1,more than 30,more than 30,more than 4,7 years,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
874,Dec,3,Wednesday,Mazda,Urban,Thursday,Dec,3,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,874,10,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1994,Collision,no
875,May,1,Sunday,Mazda,Rural,Sunday,May,1,Male,Single,31,Third Party,Sedan - Collision,Sedan,20000 to 29000,875,7,400,4,more than 30,more than 30,1,6 years,31 to 35,No,No,Internal,none,no change,1 vehicle,1994,Collision,no
876,Nov,2,Friday,Honda,Urban,Friday,Nov,2,Male,Married,45,Third Party,Sport - Collision,Sport,more than 69000,876,1,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
877,Oct,2,Friday,Dodge,Urban,Friday,Oct,3,Male,Married,47,Third Party,Sedan - Collision,Sedan,30000 to 39000,877,12,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
878,Aug,2,Wednesday,Honda,Urban,Thursday,Sep,2,Male,Single,27,Third Party,Sedan - Collision,Sedan,20000 to 29000,878,16,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
879,Aug,2,Monday,Honda,Urban,Monday,Aug,2,Female,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,879,6,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
880,Jul,3,Thursday,Pontiac,Urban,Wednesday,Aug,1,Female,Married,50,Policy Holder,Sedan - Liability,Sport,30000 to 39000,880,3,400,3,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
881,Oct,4,Thursday,Honda,Urban,Wednesday,Nov,3,Male,Married,32,Policy Holder,Sedan - All Perils,Sedan,more than 69000,881,11,400,2,more than 30,more than 30,1,new,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,no
882,Jan,4,Thursday,Mazda,Urban,Wednesday,Feb,1,Female,Single,38,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,882,9,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Collision,yes
883,Aug,4,Friday,Honda,Urban,Monday,Aug,5,Male,Married,41,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,883,7,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,4 to 8 years,2 vehicles,1994,All Perils,no
884,May,5,Sunday,Honda,Urban,Wednesday,May,5,Female,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,884,12,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
885,May,3,Thursday,Toyota,Rural,Monday,May,4,Male,Married,33,Policy Holder,Sedan - Liability,Sport,30000 to 39000,885,7,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
886,Jul,4,Monday,Toyota,Urban,Wednesday,Jul,4,Female,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,886,10,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,Yes,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
887,Sep,3,Friday,Pontiac,Urban,Tuesday,Sep,3,Female,Married,41,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,887,13,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,All Perils,no
888,Sep,3,Thursday,Ford,Rural,Thursday,Sep,3,Male,Married,36,Third Party,Sedan - Liability,Sport,40000 to 59000,888,6,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
889,Jul,2,Monday,Honda,Urban,Tuesday,Jul,2,Male,Married,39,Policy Holder,Sedan - Liability,Sport,more than 69000,889,3,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1994,Liability,no
890,Jul,2,Sunday,Chevrolet,Urban,Tuesday,Jul,2,Male,Married,53,Policy Holder,Sedan - Liability,Sport,30000 to 39000,890,6,400,4,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
891,Jan,4,Thursday,Pontiac,Urban,Wednesday,Apr,2,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,891,6,400,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1994,Collision,yes
892,Apr,3,Monday,Honda,Urban,Thursday,Apr,3,Male,Married,31,Third Party,Sedan - All Perils,Sedan,20000 to 29000,892,5,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,no
893,Dec,1,Monday,Honda,Urban,Thursday,Dec,4,Female,Married,51,Third Party,Sedan - Collision,Sedan,less than 20000,893,8,400,2,more than 30,more than 30,none,6 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
894,Nov,2,Saturday,Mazda,Urban,Friday,Nov,3,Female,Married,45,Third Party,Sedan - All Perils,Sedan,20000 to 29000,894,13,400,2,more than 30,more than 30,none,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,All Perils,no
895,Jan,4,Thursday,Nisson,Rural,Thursday,Feb,1,Male,Married,24,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,895,12,400,1,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1994,Collision,yes
896,Nov,3,Tuesday,Honda,Urban,Wednesday,Dec,3,Male,Married,29,Third Party,Sedan - Collision,Sedan,less than 20000,896,16,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
897,Jul,5,Friday,Pontiac,Urban,Tuesday,Aug,1,Male,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,897,13,400,3,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
898,Aug,2,Saturday,Pontiac,Urban,Tuesday,Aug,3,Male,Single,30,Third Party,Sedan - All Perils,Sedan,20000 to 29000,898,2,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1994,All Perils,no
899,Aug,3,Sunday,VW,Urban,Monday,Aug,4,Male,Married,50,Third Party,Sedan - Collision,Sedan,40000 to 59000,899,6,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1994,Collision,no
900,Jul,4,Thursday,Mazda,Rural,Friday,Jul,4,Female,Married,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,900,5,400,1,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
901,Jan,5,Friday,Pontiac,Rural,Monday,Jan,5,Male,Single,26,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,901,7,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,yes
902,Jan,5,Friday,Toyota,Urban,Wednesday,Feb,1,Male,Married,49,Third Party,Sedan - Collision,Sedan,20000 to 29000,902,16,400,2,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1994,Collision,no
903,May,2,Sunday,Toyota,Urban,Friday,May,2,Female,Married,41,Third Party,Sedan - Collision,Sedan,20000 to 29000,903,11,400,3,more than 30,more than 30,1,6 years,36 to 40,No,No,External,none,no change,3 to 4,1994,Collision,no
904,Jul,2,Wednesday,Pontiac,Urban,Wednesday,Jul,2,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,904,2,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,4 to 8 years,2 vehicles,1994,Collision,no
905,Jul,5,Sunday,Honda,Urban,Wednesday,Aug,1,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,905,3,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Liability,no
906,Jan,5,Friday,Toyota,Urban,Friday,Feb,2,Male,Married,61,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,906,13,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1994,All Perils,yes
907,Oct,1,Sunday,Mazda,Urban,Friday,Nov,3,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,907,11,400,2,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,no
908,Aug,4,Friday,Mazda,Rural,Tuesday,Aug,5,Male,Married,44,Third Party,Sedan - All Perils,Sedan,30000 to 39000,908,7,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,no
909,Aug,3,Friday,Honda,Urban,Friday,Aug,3,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,909,12,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Collision,no
910,Apr,3,Thursday,Chevrolet,Urban,Wednesday,May,1,Male,Married,41,Policy Holder,Utility - All Perils,Utility,more than 69000,910,11,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1994,All Perils,no
911,Jan,5,Friday,Toyota,Urban,Tuesday,Feb,1,Male,Married,57,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,911,16,400,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,1 year,1 vehicle,1994,All Perils,yes
912,Apr,3,Wednesday,Mazda,Urban,Tuesday,May,3,Female,Married,37,Policy Holder,Sedan - Liability,Sport,20000 to 29000,912,2,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Liability,no
913,Apr,3,Tuesday,Chevrolet,Urban,Tuesday,Apr,3,Female,Divorced,41,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,913,7,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
914,Apr,5,Friday,Chevrolet,Urban,Friday,Apr,5,Male,Single,31,Policy Holder,Sedan - Liability,Sport,more than 69000,914,6,400,3,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1994,Liability,no
915,May,2,Monday,Honda,Urban,Monday,May,2,Male,Married,44,Policy Holder,Sedan - Liability,Sport,30000 to 39000,915,9,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Liability,no
916,May,2,Thursday,Mazda,Urban,Tuesday,May,3,Female,Single,26,Policy Holder,Sedan - Liability,Sport,20000 to 29000,916,5,400,3,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Liability,no
917,May,3,Sunday,Mazda,Urban,Tuesday,May,3,Male,Married,43,Third Party,Sedan - Collision,Sedan,30000 to 39000,917,2,400,1,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
918,May,4,Tuesday,Honda,Urban,Tuesday,May,4,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,918,7,400,1,more than 30,more than 30,2 to 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1994,Liability,no
919,May,4,Friday,Pontiac,Rural,Tuesday,Jun,2,Male,Married,62,Third Party,Sedan - Collision,Sedan,20000 to 29000,919,9,500,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,2 to 3 years,1 vehicle,1994,Collision,no
920,May,5,Tuesday,Chevrolet,Urban,Wednesday,Jun,1,Male,Married,41,Policy Holder,Sedan - Liability,Sport,30000 to 39000,920,6,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
921,Jun,1,Wednesday,Pontiac,Urban,Friday,Jun,1,Male,Married,60,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,921,14,400,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1994,All Perils,no
922,Jun,2,Thursday,Honda,Urban,Friday,Jun,2,Male,Married,33,Policy Holder,Sedan - Liability,Sport,20000 to 29000,922,12,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
923,Jul,2,Wednesday,Pontiac,Urban,Wednesday,Jul,4,Male,Married,23,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,923,16,400,4,more than 30,more than 30,1,6 years,26 to 30,No,No,External,none,no change,1 vehicle,1994,All Perils,no
924,Jul,3,Friday,Honda,Urban,Monday,Aug,1,Female,Married,45,Third Party,Sport - Collision,Sport,more than 69000,924,11,400,4,more than 30,more than 30,1,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Collision,no
925,Nov,1,Wednesday,Honda,Urban,Wednesday,Nov,2,Male,Married,54,Policy Holder,Sedan - Liability,Sport,20000 to 29000,925,7,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,4 to 8 years,2 vehicles,1994,Liability,no
926,Nov,1,Thursday,Toyota,Urban,Monday,Dec,2,Male,Married,47,Third Party,Sedan - Collision,Sedan,20000 to 29000,926,14,400,2,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1994,Collision,no
927,Mar,3,Friday,Chevrolet,Urban,Friday,Mar,3,Female,Married,30,Third Party,Sedan - Liability,Sport,20000 to 29000,927,4,400,1,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Liability,no
928,Mar,4,Tuesday,Toyota,Urban,Friday,Mar,4,Male,Married,58,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,928,8,400,2,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1994,Collision,no
929,Mar,4,Friday,Pontiac,Urban,Friday,Mar,4,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,929,7,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1994,Collision,no
930,May,2,Thursday,Pontiac,Urban,Monday,May,3,Male,Married,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,930,14,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1994,Collision,no
931,May,4,Wednesday,Toyota,Urban,Monday,May,5,Male,Married,44,Third Party,Sedan - Liability,Sport,more than 69000,931,12,700,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
932,Jun,3,Sunday,Pontiac,Rural,Tuesday,Jul,3,Male,Married,64,Policy Holder,Sedan - All Perils,Sedan,less than 20000,932,5,400,4,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,no
933,Jun,4,Friday,Mazda,Urban,Tuesday,Aug,1,Male,Married,36,Third Party,Sedan - All Perils,Sedan,20000 to 29000,933,16,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1994,All Perils,no
934,Jul,2,Tuesday,Toyota,Urban,Wednesday,Jul,2,Male,Married,64,Third Party,Sedan - Liability,Sport,30000 to 39000,934,3,400,2,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
935,Jul,2,Thursday,Pontiac,Urban,Friday,Jul,4,Female,Married,38,Third Party,Sedan - All Perils,Sedan,20000 to 29000,935,2,400,3,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1994,All Perils,no
936,Jul,4,Tuesday,Honda,Urban,Wednesday,Jul,4,Male,Married,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,936,8,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1994,Collision,no
937,Jan,5,Saturday,Chevrolet,Urban,Thursday,Feb,2,Male,Married,35,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,937,14,400,4,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,yes
938,Jul,5,Monday,Toyota,Urban,Wednesday,Aug,1,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,less than 20000,938,14,400,4,more than 30,more than 30,1,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
939,Aug,1,Friday,Chevrolet,Urban,Wednesday,Aug,3,Female,Married,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,939,1,400,3,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1994,Collision,no
940,Oct,5,Saturday,Mazda,Urban,Wednesday,Nov,2,Male,Married,41,Third Party,Sedan - All Perils,Sedan,20000 to 29000,940,8,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,All Perils,no
941,Nov,1,Friday,Pontiac,Urban,Saturday,Nov,1,Female,Married,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,941,6,400,2,more than 30,more than 30,more than 4,4 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
942,Nov,2,Saturday,Honda,Urban,Saturday,Nov,3,Male,Single,19,Policy Holder,Sport - Collision,Sport,more than 69000,942,12,400,2,more than 30,more than 30,none,3 years,21 to 25,No,No,External,3 to 5,no change,1 vehicle,1994,Collision,no
943,Nov,2,Monday,Honda,Urban,Monday,Nov,4,Male,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,943,7,400,2,more than 30,more than 30,more than 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Liability,no
944,Jan,5,Sunday,Saab,Rural,Tuesday,Feb,2,Male,Married,59,Third Party,Sedan - All Perils,Sedan,30000 to 39000,944,3,400,4,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,3 to 5,no change,3 to 4,1994,All Perils,no
945,Nov,4,Tuesday,Porche,Urban,Thursday,Nov,4,Male,Married,50,Policy Holder,Sedan - Liability,Sport,more than 69000,945,8,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1994,Liability,no
946,Jan,5,Sunday,Mazda,Rural,Friday,Mar,4,Male,Married,46,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,946,6,400,3,more than 30,more than 30,2 to 4,5 years,41 to 50,No,No,External,1 to 2,4 to 8 years,2 vehicles,1994,All Perils,yes
947,Nov,1,Friday,Pontiac,Urban,Wednesday,Nov,2,Male,Single,18,Third Party,Sedan - All Perils,Sedan,20000 to 29000,947,6,400,2,more than 30,more than 30,more than 4,3 years,21 to 25,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,no
948,Nov,1,Wednesday,Toyota,Urban,Monday,Nov,3,Male,Married,64,Policy Holder,Sedan - Liability,Sport,30000 to 39000,948,6,400,3,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1994,Liability,no
949,Oct,4,Monday,Pontiac,Rural,Tuesday,Oct,4,Male,Married,46,Third Party,Sedan - All Perils,Sedan,30000 to 39000,949,16,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1994,All Perils,no
950,Jan,5,Sunday,Pontiac,Rural,Tuesday,Feb,1,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,950,15,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,Collision,yes
951,Aug,1,Friday,Toyota,Urban,Monday,Aug,2,Male,Single,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,951,7,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1994,Liability,no
952,Jul,4,Thursday,VW,Urban,Wednesday,Aug,1,Male,Married,43,Policy Holder,Sedan - Liability,Sport,more than 69000,952,9,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
953,Jul,4,Tuesday,Honda,Urban,Thursday,Jul,4,Male,Single,24,Policy Holder,Sedan - Liability,Sport,20000 to 29000,953,8,400,3,more than 30,more than 30,none,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
954,Jul,4,Monday,Honda,Urban,Wednesday,Jul,4,Male,Married,59,Policy Holder,Sedan - Liability,Sport,20000 to 29000,954,1,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1994,Liability,no
955,Jan,5,Monday,Honda,Urban,Tuesday,Feb,2,Male,Married,43,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,955,3,400,3,more than 30,more than 30,1,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,All Perils,yes
956,Jul,3,Monday,Ford,Urban,Wednesday,Jul,3,Male,Married,46,Third Party,Sedan - Collision,Sedan,more than 69000,956,12,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
957,Jul,3,Friday,Mazda,Rural,Tuesday,Sep,1,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,957,9,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
958,Jun,3,Friday,Ford,Urban,Thursday,Jun,4,Male,Married,49,Third Party,Sedan - Collision,Sedan,60000 to 69000,958,3,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1994,Collision,no
959,Jun,3,Thursday,Mazda,Urban,Tuesday,Jun,3,Male,Married,31,Third Party,Sport - Collision,Sport,more than 69000,959,1,400,1,more than 30,more than 30,none,6 years,31 to 35,No,Yes,External,none,no change,1 vehicle,1994,Collision,no
960,May,4,Wednesday,Honda,Urban,Thursday,Jun,3,Female,Widow,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,960,2,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1994,Liability,no
961,Jan,5,Monday,Toyota,Urban,Tuesday,Feb,1,Male,Married,35,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,961,7,400,3,1 to 7,8 to 15,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1994,All Perils,yes
962,May,3,Tuesday,Toyota,Urban,Wednesday,May,3,Male,Married,65,Third Party,Sedan - All Perils,Sedan,20000 to 29000,962,1,700,4,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1994,All Perils,no
